id,text,score,author,movie,split
751,Me gustó bastante. El clímax emociona. Buen trabajo del director.,4.2,Lucía,Soul,train
842,Excepcional. Cada plano es arte puro. Una joya absoluta.,4.7,Lucía,Arrival,train
993,Impresionante. Profundamente conmovedora. Una joya absoluta.,4.9,Lucía,Arrival,test
896,Excepcional. Cada plano es arte puro. Salí conmovido.,4.9,Carlos,Dune,train
482,Correcta pero olvidable. El reparto funciona a medias. Ideal para una tarde lluviosa.,3.5,Ana,Parasite,train
576,Entretenida sin más. El ritmo mantiene la atención. Ideal para una tarde lluviosa.,3.4,FHG,Everything Everywhere All at Once,valid
472,"Aceptable. La ambientación destaca sobre el guion. Cumple, aunque no sorprende.",3.8,FHG,Arrival,train
441,"Tiene luces y sombras. Algunos chistes caen planos. Cumple, aunque no sorprende.",3.4,Ana,Roma,train
908,Maravillosa. Te atrapa desde el primer minuto. Inolvidable.,4.7,Carlos,Dune,train
682,Sólida de principio a fin. El humor está bien medido. Buen trabajo del director.,4.5,FHG,Interstellar,train
760,"Buen entretenimiento. Las actuaciones brillan. Con pequeños fallos, pero funciona.",4.4,Ana,Dune,train
258,Decepcionante pero con algún destello. La trama se desinfla a mitad. Una pena.,2.7,FHG,Mad Max: Fury Road,train
764,Grata sorpresa. Las actuaciones brillan. Vale la entrada.,4.2,FHG,Roma,valid
429,Entretenida sin más. Algunos chistes caen planos. Salí neutral.,3.8,FHG,Interstellar,train
782,Me gustó bastante. Las actuaciones brillan. Vale la entrada.,4.5,Diego,Interstellar,test
957,Maravillosa. Profundamente conmovedora. La vería mil veces.,4.6,Diego,1917,train
498,Entretenida sin más. El reparto funciona a medias. No destaca pero tampoco ofende.,3.9,María,Dune,train
636,Grata sorpresa. El clímax emociona. Recomendada.,4.2,Carlos,Everything Everywhere All at Once,train
491,Correcta pero olvidable. Buenos efectos aunque la historia es cliché. Le doy un aprobado raspado.,3.1,Lucía,1917,train
666,Sólida de principio a fin. El clímax emociona. Buen trabajo del director.,4.5,Carlos,The Dark Knight,train
461,Aceptable. Nada sorprende pero nada ofende. Le doy un aprobado raspado.,3.7,Diego,Whiplash,train
77,Insoportable de principio a fin. El guion no tiene sentido. Le pongo la peor nota posible.,1.5,Carlos,Mad Max: Fury Road,train
553,Aceptable. La ambientación destaca sobre el guion. No destaca pero tampoco ofende.,3.6,María,Dune,train
879,Inolvidable. Profundamente conmovedora. La vería mil veces.,4.8,María,Spider‑Verse,train
885,Impresionante. Fotografía y música sobresalientes. La vería mil veces.,4.8,María,Spider‑Verse,train
66,Horrible experiencia. Los diálogos dan vergüenza ajena. Le pongo la peor nota posible.,1.7,María,Whiplash,train
920,Excepcional. Guion impecable y actuaciones memorables. Se queda grabada en la memoria.,4.7,Lucía,Spider‑Verse,train
207,"No cumple lo prometido. El ritmo es irregular. Si no hay nada más, tal vez la pongas de fondo.",2.7,Carlos,Everything Everywhere All at Once,train
9,Simplemente nefasta. Los diálogos dan vergüenza ajena. Se siente eterna y vacía.,1.7,FHG,Coco,train
78,No la recomiendo en absoluto. El sonido es confuso. Ni gratis la volvería a ver.,1.1,FHG,Soul,train
867,Obra maestra. Cada plano es arte puro. La mejor del año.,4.9,Diego,1917,train
59,Pésima película. La fotografía parece amateur. Una completa decepción.,1.9,Lucía,Coco,train
763,Sólida de principio a fin. La música te envuelve. Vale la entrada.,4.5,FHG,Coco,valid
473,Regular en casi todo. Buenos efectos aunque la historia es cliché. Seguramente la olvidaré pronto.,3.4,Ana,Dune,train
425,Entretenida sin más. Buenos efectos aunque la historia es cliché. No destaca pero tampoco ofende.,3.6,Carlos,Interstellar,train
378,"Floja en casi todo. Los efectos especiales apenas salvan algunos momentos. No la odié, pero tampoco la disfrutaría de nuevo.",2.3,Lucía,Soul,valid
481,Correcta pero olvidable. Buenos efectos aunque la historia es cliché. Le doy un aprobado raspado.,3.8,Ana,Arrival,train
497,Regular en casi todo. El ritmo mantiene la atención. No destaca pero tampoco ofende.,3.9,Lucía,Dune,train
632,Me gustó bastante. El guion mantiene el suspense. Seguro la veré otra vez.,4.2,FHG,Whiplash,train
965,Cine del bueno. Fotografía y música sobresalientes. La vería mil veces.,4.6,María,Soul,valid
320,Se queda a medias. La trama se desinfla a mitad. Le falta alma.,2.1,FHG,Arrival,train
365,Se queda a medias. Los personajes están poco desarrollados. Una pena.,2.8,Ana,Arrival,valid
413,Entretenida sin más. Algunos chistes caen planos. Le doy un aprobado raspado.,3.9,María,Mad Max: Fury Road,train
142,Dos horas perdidas. El montaje es caótico. Le pongo la peor nota posible.,1.4,Diego,Dune,train
89,Horrible experiencia. Los diálogos dan vergüenza ajena. Desperdicio absoluto de tiempo.,1.8,María,Soul,train
648,"Muy disfrutable. La música te envuelve. Con pequeños fallos, pero funciona.",4.2,Ana,Roma,train
820,Impresionante. Una montaña rusa de emociones. La vería mil veces.,4.8,FHG,La La Land,train
813,Impresionante. Una montaña rusa de emociones. La mejor del año.,4.7,Carlos,Interstellar,train
324,No cumple lo prometido. Los personajes están poco desarrollados. Algo rescata la fotografía.,2.8,Lucía,The Dark Knight,train
767,Sólida de principio a fin. El guion mantiene el suspense. Buen trabajo del director.,4.2,Carlos,Whiplash,valid
322,"Se queda a medias. Los efectos especiales apenas salvan algunos momentos. Si no hay nada más, tal vez la pongas de fondo.",2.5,Carlos,La La Land,train
61,Horrible experiencia. La fotografía parece amateur. Se siente eterna y vacía.,1.1,María,Arrival,train
487,Correcta pero olvidable. La ambientación destaca sobre el guion. Seguramente la olvidaré pronto.,3.1,Diego,The Dark Knight,train
837,Impresionante. Profundamente conmovedora. Inolvidable.,4.9,Lucía,Joker,train
386,Decepcionante pero con algún destello. El final es predecible. Una pena.,2.5,Ana,Everything Everywhere All at Once,test
420,Correcta pero olvidable. El ritmo mantiene la atención. Seguramente la olvidaré pronto.,3.3,FHG,The Dark Knight,train
769,"Grata sorpresa. Las actuaciones brillan. Con pequeños fallos, pero funciona.",4.3,FHG,Whiplash,valid
434,Regular en casi todo. El ritmo mantiene la atención. Le doy un aprobado raspado.,3.4,Ana,1917,train
302,"Esperaba más. La música intenta levantar la historia. No la odié, pero tampoco la disfrutaría de nuevo.",2.8,FHG,Joker,train
977,Obra maestra. Una montaña rusa de emociones. La vería mil veces.,5.0,Carlos,Roma,valid
297,Decepcionante pero con algún destello. La trama se desinfla a mitad. Una pena.,2.9,Carlos,Everything Everywhere All at Once,train
316,"Se queda a medias. La trama se desinfla a mitad. Si no hay nada más, tal vez la pongas de fondo.",2.9,Diego,Everything Everywhere All at Once,train
930,Obra maestra. Una montaña rusa de emociones. Inolvidable.,4.8,Lucía,Roma,train
47,No la recomiendo en absoluto. El sonido es confuso. Ni gratis la volvería a ver.,1.8,María,Whiplash,train
87,Dos horas perdidas. La fotografía parece amateur. Una completa decepción.,1.7,María,Dune,train
110,Insoportable de principio a fin. El montaje es caótico. Una completa decepción.,1.8,María,Mad Max: Fury Road,train
361,Floja en casi todo. La trama se desinfla a mitad. Algo rescata la fotografía.,2.6,María,Coco,valid
646,"Muy disfrutable. El guion mantiene el suspense. Con pequeños fallos, pero funciona.",4.5,FHG,Roma,train
17,Horrible experiencia. El montaje es caótico. Salí del cine antes de que terminara.,1.9,Diego,Joker,train
494,Correcta pero olvidable. El reparto funciona a medias. Le doy un aprobado raspado.,3.8,María,Joker,train
816,Maravillosa. Profundamente conmovedora. Se queda grabada en la memoria.,4.9,Ana,Spider‑Verse,train
194,No la recomiendo en absoluto. El sonido es confuso. Salí del cine antes de que terminara.,1.5,María,Whiplash,test
955,Obra maestra. Profundamente conmovedora. La vería mil veces.,5.0,Diego,Whiplash,train
629,Recomendable. El guion mantiene el suspense. Recomendada.,4.1,Lucía,Parasite,train
868,Excepcional. Guion impecable y actuaciones memorables. Una joya absoluta.,4.6,Carlos,Soul,train
843,Impresionante. Cada plano es arte puro. La mejor del año.,4.9,Diego,Dune,train
402,Tiene luces y sombras. El ritmo mantiene la atención. Seguramente la olvidaré pronto.,3.2,FHG,Soul,train
807,Obra maestra. Fotografía y música sobresalientes. La vería mil veces.,4.6,FHG,The Dark Knight,train
540,Aceptable. El ritmo mantiene la atención. No destaca pero tampoco ofende.,3.3,Lucía,Mad Max: Fury Road,train
439,Correcta pero olvidable. El ritmo mantiene la atención. Ideal para una tarde lluviosa.,3.4,Lucía,Mad Max: Fury Road,train
141,Pésima película. El montaje es caótico. Se siente eterna y vacía.,1.6,FHG,Parasite,train
199,Pésima película. Los diálogos dan vergüenza ajena. Se siente eterna y vacía.,1.1,Diego,Dune,test
468,"Aceptable. El reparto funciona a medias. Cumple, aunque no sorprende.",3.7,Lucía,Soul,train
15,Horrible experiencia. Las actuaciones son de cartón. Se siente eterna y vacía.,1.1,Carlos,Spider‑Verse,train
88,Horrible experiencia. El guion no tiene sentido. Una completa decepción.,1.3,María,La La Land,train
266,"Se queda a medias. El ritmo es irregular. No la odié, pero tampoco la disfrutaría de nuevo.",2.1,Lucía,Soul,train
263,No cumple lo prometido. La música intenta levantar la historia. Una pena.,2.0,Diego,Roma,train
223,Decepcionante pero con algún destello. La música intenta levantar la historia. Una pena.,2.5,Diego,Parasite,train
756,"Buen entretenimiento. La fotografía es preciosa. Con pequeños fallos, pero funciona.",4.2,Lucía,Joker,train
260,"Floja en casi todo. El ritmo es irregular. No la odié, pero tampoco la disfrutaría de nuevo.",2.8,María,Soul,train
4,No la recomiendo en absoluto. El guion no tiene sentido. Le pongo la peor nota posible.,1.7,María,1917,train
355,"Se queda a medias. La trama se desinfla a mitad. Si no hay nada más, tal vez la pongas de fondo.",2.5,Carlos,Roma,train
490,Entretenida sin más. El ritmo mantiene la atención. Ideal para una tarde lluviosa.,3.8,María,Parasite,train
616,"Me gustó bastante. La música te envuelve. Con pequeños fallos, pero funciona.",4.2,Lucía,Roma,train
474,Aceptable. El ritmo mantiene la atención. Seguramente la olvidaré pronto.,3.6,FHG,Parasite,train
662,Buen entretenimiento. Las actuaciones brillan. Buen trabajo del director.,4.1,Diego,Mad Max: Fury Road,train
140,Dos horas perdidas. Los diálogos dan vergüenza ajena. Desperdicio absoluto de tiempo.,1.0,Carlos,La La Land,train
68,No la recomiendo en absoluto. El guion no tiene sentido. Una completa decepción.,1.8,Lucía,Interstellar,train
516,Aceptable. Buenos efectos aunque la historia es cliché. Seguramente la olvidaré pronto.,3.3,FHG,Coco,train
343,"Decepcionante pero con algún destello. Los personajes están poco desarrollados. No la odié, pero tampoco la disfrutaría de nuevo.",2.0,Ana,Arrival,train
57,Insoportable de principio a fin. Los diálogos dan vergüenza ajena. Salí del cine antes de que terminara.,1.6,FHG,1917,train
305,"Esperaba más. La música intenta levantar la historia. Si no hay nada más, tal vez la pongas de fondo.",2.0,Diego,Soul,train
746,Recomendable. La música te envuelve. Recomendada.,4.1,Lucía,Roma,train
886,Cine del bueno. Te atrapa desde el primer minuto. Se queda grabada en la memoria.,4.8,Diego,1917,train
52,Dos horas perdidas. Los diálogos dan vergüenza ajena. Se siente eterna y vacía.,1.3,Lucía,Arrival,train
514,"Aceptable. Algunos chistes caen planos. Cumple, aunque no sorprende.",3.3,María,Spider‑Verse,train
466,"Correcta pero olvidable. El ritmo mantiene la atención. Cumple, aunque no sorprende.",3.5,María,1917,train
531,Tiene luces y sombras. El ritmo mantiene la atención. Le doy un aprobado raspado.,3.7,FHG,Dune,train
781,"Sólida de principio a fin. El guion mantiene el suspense. Con pequeños fallos, pero funciona.",4.1,Diego,Spider‑Verse,test
306,"No cumple lo prometido. El final es predecible. Si no hay nada más, tal vez la pongas de fondo.",2.2,Lucía,Soul,train
825,Inolvidable. Profundamente conmovedora. La vería mil veces.,4.8,Lucía,Everything Everywhere All at Once,train
435,Entretenida sin más. Algunos chistes caen planos. No destaca pero tampoco ofende.,3.8,Ana,Everything Everywhere All at Once,train
538,Regular en casi todo. El reparto funciona a medias. No destaca pero tampoco ofende.,3.8,Lucía,1917,train
696,"Buen entretenimiento. La fotografía es preciosa. Con pequeños fallos, pero funciona.",4.3,Ana,Dune,train
358,Se queda a medias. El final es predecible. Una pena.,2.4,Carlos,Mad Max: Fury Road,train
187,No la recomiendo en absoluto. Las actuaciones son de cartón. Se siente eterna y vacía.,1.2,Diego,The Dark Knight,test
556,Aceptable. El ritmo mantiene la atención. Ideal para una tarde lluviosa.,3.6,FHG,1917,train
130,Horrible experiencia. Los diálogos dan vergüenza ajena. Ni gratis la volvería a ver.,1.4,Lucía,Coco,train
360,"Quedó debiendo muchísimo. La música intenta levantar la historia. Si no hay nada más, tal vez la pongas de fondo.",2.1,Ana,Coco,train
245,"Esperaba más. La música intenta levantar la historia. No la odié, pero tampoco la disfrutaría de nuevo.",2.7,Diego,Joker,train
256,Quedó debiendo muchísimo. La trama se desinfla a mitad. Algo rescata la fotografía.,2.2,Carlos,Spider‑Verse,train
783,Recomendable. El guion mantiene el suspense. Recomendada.,4.2,Carlos,The Dark Knight,test
391,No cumple lo prometido. Los efectos especiales apenas salvan algunos momentos. Una pena.,2.4,Lucía,Dune,test
721,Grata sorpresa. Las actuaciones brillan. Recomendada.,4.0,María,Whiplash,train
155,Simplemente nefasta. El guion no tiene sentido. Salí del cine antes de que terminara.,1.2,FHG,Interstellar,train
372,"Decepcionante pero con algún destello. El ritmo es irregular. Si no hay nada más, tal vez la pongas de fondo.",2.1,FHG,Dune,valid
999,Excepcional. Una montaña rusa de emociones. Se queda grabada en la memoria.,4.9,Diego,Roma,test
583,"Está bien para pasar el rato. El ritmo mantiene la atención. Cumple, aunque no sorprende.",3.3,FHG,The Dark Knight,test
952,Maravillosa. Te atrapa desde el primer minuto. Salí conmovido.,4.7,Lucía,Interstellar,train
159,Pésima película. La fotografía parece amateur. Salí del cine antes de que terminara.,1.1,Ana,Everything Everywhere All at Once,train
766,Buen entretenimiento. Las actuaciones brillan. Recomendada.,4.0,Carlos,La La Land,valid
946,Maravillosa. Profundamente conmovedora. La mejor del año.,4.9,María,Roma,train
272,Quedó debiendo muchísimo. Los personajes están poco desarrollados. Algo rescata la fotografía.,2.7,Diego,Joker,train
485,Aceptable. Buenos efectos aunque la historia es cliché. Le doy un aprobado raspado.,3.3,Ana,Dune,train
147,Horrible experiencia. Las actuaciones son de cartón. Una completa decepción.,1.6,Diego,Parasite,train
718,Me gustó bastante. La fotografía es preciosa. Recomendada.,4.4,María,Soul,train
791,Recomendable. La fotografía es preciosa. Buen trabajo del director.,4.1,FHG,Parasite,test
395,"Esperaba más. La trama se desinfla a mitad. Si no hay nada más, tal vez la pongas de fondo.",2.7,Diego,The Dark Knight,test
827,Inolvidable. Profundamente conmovedora. La mejor del año.,4.8,Diego,Parasite,train
419,Regular en casi todo. El ritmo mantiene la atención. Le doy un aprobado raspado.,3.7,Lucía,Arrival,train
844,Excepcional. Profundamente conmovedora. Una joya absoluta.,4.9,FHG,Arrival,train
577,Regular en casi todo. El reparto funciona a medias. Ideal para una tarde lluviosa.,3.2,Ana,1917,valid
838,Cine del bueno. Fotografía y música sobresalientes. La mejor del año.,4.7,Carlos,Parasite,train
991,Obra maestra. Cada plano es arte puro. Salí conmovido.,4.8,Lucía,Arrival,test
900,Maravillosa. Profundamente conmovedora. La mejor del año.,4.6,Ana,Dune,train
681,"Buen entretenimiento. El humor está bien medido. Con pequeños fallos, pero funciona.",4.2,Lucía,Arrival,train
589,"Correcta pero olvidable. Nada sorprende pero nada ofende. Cumple, aunque no sorprende.",3.8,Ana,La La Land,test
291,Esperaba más. La música intenta levantar la historia. Una pena.,2.7,FHG,Everything Everywhere All at Once,train
412,Regular en casi todo. El ritmo mantiene la atención. Seguramente la olvidaré pronto.,3.2,Ana,Spider‑Verse,train
863,Inolvidable. Fotografía y música sobresalientes. Una joya absoluta.,4.6,Ana,Parasite,train
631,Muy disfrutable. El clímax emociona. Recomendada.,4.2,Diego,Everything Everywhere All at Once,train
214,Se queda a medias. El final es predecible. Una pena.,2.3,Carlos,Interstellar,train
866,Impresionante. Fotografía y música sobresalientes. Una joya absoluta.,4.9,Carlos,Everything Everywhere All at Once,train
359,"Quedó debiendo muchísimo. Los efectos especiales apenas salvan algunos momentos. Si no hay nada más, tal vez la pongas de fondo.",2.8,Lucía,Everything Everywhere All at Once,train
181,Horrible experiencia. Los diálogos dan vergüenza ajena. Desperdicio absoluto de tiempo.,1.2,Lucía,Interstellar,test
861,Inolvidable. Profundamente conmovedora. La vería mil veces.,4.8,Carlos,The Dark Knight,train
381,No cumple lo prometido. Los personajes están poco desarrollados. Solo la salva la banda sonora.,2.7,Diego,Coco,test
100,Horrible experiencia. La fotografía parece amateur. Ni gratis la volvería a ver.,1.8,Ana,Coco,train
874,Maravillosa. Guion impecable y actuaciones memorables. Una joya absoluta.,4.7,María,Arrival,train
136,No la recomiendo en absoluto. El guion no tiene sentido. Desperdicio absoluto de tiempo.,1.6,Diego,Dune,train
177,Pésima película. Las actuaciones son de cartón. Se siente eterna y vacía.,1.4,Ana,La La Land,valid
958,Impresionante. Fotografía y música sobresalientes. Se queda grabada en la memoria.,4.8,Ana,Dune,train
505,Aceptable. El reparto funciona a medias. Le doy un aprobado raspado.,3.1,María,Parasite,train
560,"Entretenida sin más. El ritmo mantiene la atención. Cumple, aunque no sorprende.",3.8,Carlos,Roma,train
597,"Regular en casi todo. El reparto funciona a medias. Cumple, aunque no sorprende.",3.8,Diego,Mad Max: Fury Road,test
997,Impresionante. Profundamente conmovedora. La vería mil veces.,4.9,FHG,Soul,test
40,Horrible experiencia. La fotografía parece amateur. Se siente eterna y vacía.,1.5,María,1917,train
341,No cumple lo prometido. Los personajes están poco desarrollados. Solo la salva la banda sonora.,2.9,Ana,Roma,train
3,No la recomiendo en absoluto. Las actuaciones son de cartón. Salí del cine antes de que terminara.,1.5,Ana,Arrival,train
452,Está bien para pasar el rato. Nada sorprende pero nada ofende. No destaca pero tampoco ofende.,3.4,Carlos,Spider‑Verse,train
824,Cine del bueno. Fotografía y música sobresalientes. Salí conmovido.,4.9,Carlos,Soul,train
818,Impresionante. Cada plano es arte puro. Una joya absoluta.,5.0,Carlos,Joker,train
69,Horrible experiencia. El guion no tiene sentido. Le pongo la peor nota posible.,1.6,FHG,Roma,train
209,Decepcionante pero con algún destello. Los personajes están poco desarrollados. Solo la salva la banda sonora.,2.2,Carlos,Joker,train
609,"Muy disfrutable. El humor está bien medido. Con pequeños fallos, pero funciona.",4.0,FHG,Spider‑Verse,train
421,Aceptable. El ritmo mantiene la atención. Salí neutral.,3.3,Diego,La La Land,train
254,No cumple lo prometido. Los efectos especiales apenas salvan algunos momentos. Algo rescata la fotografía.,2.7,Ana,La La Land,train
847,Impresionante. Cada plano es arte puro. La vería mil veces.,4.8,María,Whiplash,train
340,Se queda a medias. El final es predecible. Solo la salva la banda sonora.,2.6,Ana,Arrival,train
410,Tiene luces y sombras. El ritmo mantiene la atención. Le doy un aprobado raspado.,3.2,Ana,Coco,train
112,Pésima película. La fotografía parece amateur. Una completa decepción.,1.4,FHG,The Dark Knight,train
225,Quedó debiendo muchísimo. Los personajes están poco desarrollados. Algo rescata la fotografía.,2.1,Diego,Coco,train
943,Excepcional. Guion impecable y actuaciones memorables. Salí conmovido.,4.8,Diego,Coco,train
545,Regular en casi todo. El reparto funciona a medias. Salí neutral.,3.6,Ana,Parasite,train
74,Dos horas perdidas. El sonido es confuso. Se siente eterna y vacía.,1.2,Lucía,Interstellar,train
48,Pésima película. Las actuaciones son de cartón. Se siente eterna y vacía.,1.3,Carlos,Interstellar,train
639,Sólida de principio a fin. La fotografía es preciosa. Salí contento del cine.,4.0,Lucía,Soul,train
114,No la recomiendo en absoluto. El guion no tiene sentido. Le pongo la peor nota posible.,1.5,Lucía,Parasite,train
97,Insoportable de principio a fin. Las actuaciones son de cartón. Le pongo la peor nota posible.,1.0,FHG,Arrival,train
738,Recomendable. La fotografía es preciosa. Vale la entrada.,4.2,Ana,Joker,train
215,"Floja en casi todo. El final es predecible. No la odié, pero tampoco la disfrutaría de nuevo.",2.8,María,The Dark Knight,train
570,Regular en casi todo. El ritmo mantiene la atención. Salí neutral.,3.6,María,Soul,valid
124,Insoportable de principio a fin. El montaje es caótico. Se siente eterna y vacía.,1.1,FHG,Soul,train
107,Dos horas perdidas. Las actuaciones son de cartón. Ni gratis la volvería a ver.,1.2,Lucía,Mad Max: Fury Road,train
596,Entretenida sin más. Nada sorprende pero nada ofende. Le doy un aprobado raspado.,3.7,María,Dune,test
18,Simplemente nefasta. Las actuaciones son de cartón. Se siente eterna y vacía.,1.4,Ana,La La Land,train
743,Recomendable. El humor está bien medido. Salí contento del cine.,4.4,Diego,1917,train
99,Horrible experiencia. Las actuaciones son de cartón. Desperdicio absoluto de tiempo.,1.5,FHG,Mad Max: Fury Road,train
989,Inolvidable. Profundamente conmovedora. Una joya absoluta.,4.7,Carlos,The Dark Knight,test
323,Quedó debiendo muchísimo. El ritmo es irregular. Le falta alma.,2.4,Ana,Everything Everywhere All at Once,train
383,Decepcionante pero con algún destello. Los personajes están poco desarrollados. Algo rescata la fotografía.,2.2,Ana,The Dark Knight,test
366,"No cumple lo prometido. La trama se desinfla a mitad. No la odié, pero tampoco la disfrutaría de nuevo.",2.9,María,Coco,valid
511,Tiene luces y sombras. Buenos efectos aunque la historia es cliché. No destaca pero tampoco ofende.,3.5,María,Roma,train
